Route,Stop Sequence,Stop Name,Stop Name Short,Latitude,Longitude
30,33,문덕리,문  덕  리,36.8786285,127.1804676
30,34,성거하늘빛아파트,성거하늘빛,36.87722964,127.1818848
30,35,송남리,송  남  리,36.87795799,127.1949791
30,36,성거읍행정복지센터,성  거  읍,36.87723962,127.1984507
30,37,성거포도마을아파트,포도마을A,36.88665647,127.2062976
30,38,청호포도마을아파트,청호포도A,36.88660629,127.2066141
30,39,천흥공단, 천흥공단,36.88334752,127.2064518
30,40,아느칸빌아파트,아느칸빌 A,36.88053864,127.2058126
30,41,수청거리, 수청거리 ,36.87851965,127.2039614
30,42,삼일아파트,삼일아파트,36.87435965,127.2017641
30,43,성거초등학교, 성거초교,36.8709392,127.2000018
30,44,충남예술고등학교, 충남예고,36.86934631,127.1989158
30,1,충남예술고등학교, 충남예고,36.8692463,127.1990491
30,2,성거도서관,성거도서관,36.87141168,127.2005068
30,3,천흥리,천  흥  리,36.8744186,127.2019489
30,4,수청거리, 수청거리 ,36.8787463,127.2044057
30,5,아느칸빌아파트,아느칸빌 A,36.88042127,127.2059057
30,6,천흥공단, 천흥공단,36.88340296,127.2066408
30,7,청호포도마을아파트,청호포도A,36.88622874,127.2066782
30,8,성거포도마을아파트,포도마을A,36.88660649,127.2059296
30,9,성거읍행정복지센터,성  거  읍,36.8774235,127.1985058
30,10,송남리,송  남  리,36.8781163,127.1951991
30,11,문덕1리입구,문 덕 1 리,36.87913629,127.1846591
30,12,문덕리,문  덕  리,36.87907131,127.1809924
30,13,충청연수원 입구,연수원입구,36.87891961,127.1748591
30,14,소우리입구,소우리입구,36.87850966,127.1656841
30,15,벽산아파트,벽산아파트,36.87787275,127.1579027
30,16,서북구청, 서북구청,36.87742966,127.1534757
30,17,직산읍행정복지센터,직산읍센터,36.87710178,127.1496331
30,18,직산사거리,직산사거리,36.87592133,127.1465491
30,19,직산역입구,직산역입구,36.87152298,127.1478441
30,20,신당동,신  당  동,36.8645698,127.1499318
30,21,농수산물도매시장,농수산시장,36.86149465,127.1509508
30,22,천안상업고등학교(e편한세상천안부성아파트),천안상고,36.856378,127.1533774
30,23,공주대공과대학,공주대공대,36.84916294,127.1552191
30,24,부성1동행정복지센터,부 성 1 동,36.84286627,127.1528757
30,25,한기대(두정),한국기술대,36.8391863,127.1421457
30,26,두정대우3차아파트,대우 3차 A,36.83879962,127.1437691
30,27,두정우남아파트,두정우남 A,36.83809797,127.1455407
30,28,주공8단지아파트,주공 8단지,36.83511835,127.1454581
30,29,두정대우1차아파트,두정대우 A,36.83345631,127.1443291
30,30,두정대림아파트,두정대림 A,36.8336754,127.1407063
30,31,두정양돈농협,양돈농협,36.8335726,127.1380377
30,32,성정중학교,성정중학교,36.8299568,127.1377217
30,33,성정현대아파트,성정현대 A,36.82442769,127.1369371
30,34,성정선경아파트,성정선경 A,36.8213033,127.1361433
30,35,구상골사거리,구 상 골 4,36.81704051,127.1351366
30,36,성정동 전자랜드,전자랜드,36.8142555,127.1343088
30,37,봉명 청솔아파트,봉명청솔 A,36.811046,127.1333588
30,38,계광중학교,계광중학교,36.80775156,127.1326363
30,39,천안여상입구, 여상입구,36.80469794,127.1321408
30,40,쌍용패션거리, 패션거리,36.80204793,127.1317057
30,41,쌍용동사거리,쌍용사거리,36.7998745,127.1270988
30,42,쌍용초등학교,쌍용초교,36.80061462,127.1229641
30,43,용암마을,용암마을,36.8009716,127.1208239
30,44,쌍용동맘마마트,맘마마트,36.798903,127.1181079
30,45,나사렛대학교,나사렛대,36.79546912,127.1176185
30,46,방아다리공원,방아다리,36.79311153,127.1168696
31,1,방아다리공원,방아다리,36.79301183,127.1170096
31,2,나사렛대학교,나사렛대,36.79542962,127.1178157
31,3,쌍용동맘마마트,맘마마트,36.79883455,127.118248
31,4,용암마을, 용암마을,36.80091465,127.1194491
31,5,쌍용한라동백아파트,한라동백A,36.80018299,127.1240358
31,6,쌍용동사거리,쌍용사거리,36.7993939,127.1276448
31,7,쌍용패션거리, 패션거리,36.80244569,127.1319201
31,8,천안여상입구, 여상입구,36.80492959,127.1323538
31,9,계광중학교,계광중학교,36.80808965,127.1329274
31,10,대우5차아파트,대우 5차 A,36.8110063,127.1336858
31,11,국민은행 성정점, 국민은행 ,36.81485298,127.1347941
31,12,구상골사거리,구 상 골 4,36.8169929,127.135371
31,13,성정선경아파트,성정선경 A,36.82130796,127.1363957
31,14,성정현대아파트,성정현대 A,36.8244927,127.1371386
31,15,여성회관, 여성회관,36.82724299,127.1375791
31,16,성정중학교,성정중학교,36.83070794,127.1379608
31,17,펜타폴리스 2차,펜타폴리스,36.8334685,127.1405688
31,18,두정대우1차아파트,두정대우 A,36.83324168,127.1442197
31,19,한성3차아파트,한성 3차 A,36.83488796,127.1457141
31,20,두정우남아파트,두정우남 A,36.83818848,127.1457463
31,21,부성1동행정복지센터,부 성 1 동,36.84380965,127.1541108
31,22,공주대공과대학,공주대공대,36.8511805,127.155496
31,23,천안상업고등학교(e편한세상천안부성아파트),천안상고,36.85753461,127.1530941
31,24,"메가도매센터, 농수산물도매시장",농수산시장,36.86175799,127.1512024
31,25,신당동,신  당  동,36.86462295,127.1501541
31,26,직산역입구,직산역입구,36.87085795,127.1482857
31,27,직산읍행정복지센터,직산읍센터,36.87689505,127.1497422
31,28,서북구청, 서북구청,36.87731752,127.1543549
31,29,삼환나우빌,삼환나우빌,36.87770794,127.1581757
31,30,소우리입구,소우리입구,36.8780412,127.162696
31,31,소우1리(바조리),소 우 1 리,36.87841798,127.1663774
31,32,충청연수원 입구,연수원입구,36.87869963,127.1740057
31,33,문덕리,문  덕  리,36.8786285,127.1804676
31,34,성거하늘빛아파트,성거하늘빛,36.87722964,127.1818848
31,35,송남리,송  남  리,36.87795799,127.1949791
31,36,성거읍행정복지센터,성  거  읍,36.87723962,127.1984507
31,37,성거 SKC,성거  SKC,36.87649118,127.2011253
31,38,삼일아파트,삼일아파트,36.8747928,127.2019923
31,39,천흥리(종점),천  흥  리,36.8730555,127.2106701
31,1,천흥리(종점),천  흥  리,36.87321641,127.2106143
31,2,천흥리,천  흥  리,36.8744186,127.2019489
31,3,성 거  SKC,성거  SKC,36.87657981,127.2014061
31,4,성거읍행정복지센터,성  거  읍,36.8774235,127.1985058
31,5,송남리,송  남  리,36.8781163,127.1951991
31,6,문덕1리입구,문 덕 1 리,36.87913629,127.1846591
31,7,문덕리,문  덕  리,36.87907131,127.1809924
31,8,충청연수원 입구,연수원입구,36.87891961,127.1748591
31,9,소우리입구,소우리입구,36.87850966,127.1656841
31,10,벽산아파트,벽산아파트,36.87787275,127.1579027
31,11,서북구청, 서북구청,36.87742966,127.1534757
31,12,직산읍행정복지센터,직산읍센터,36.87710178,127.1496331
31,13,직산사거리,직산사거리,36.87592133,127.1465491
31,14,직산역입구,직산역입구,36.87152298,127.1478441
31,15,신당동,신  당  동,36.8645698,127.1499318
31,16,농수산물도매시장,농수산시장,36.86149465,127.1509508
31,17,천안상업고등학교(e편한세상천안부성아파트),천안상고,36.856378,127.1533774
31,18,공주대공과대학,공주대공대,36.84916294,127.1552191
31,19,부성1동행정복지센터,부 성 1 동,36.84286627,127.1528757
31,20,한기대(두정),한국기술대,36.8391863,127.1421457
31,21,두정대우3차아파트,대우 3차 A,36.83879962,127.1437691
31,22,두정우남아파트,두정우남 A,36.83809797,127.1455407
31,23,주공8단지아파트,주공 8단지,36.83511835,127.1454581
31,24,두정대우1차아파트,두정대우 A,36.83345631,127.1443291
31,25,두정대림아파트,두정대림 A,36.8336754,127.1407063
31,26,두정양돈농협,양돈농협,36.8335726,127.1380377
31,27,성정중학교,성정중학교,36.8299568,127.1377217
31,28,성정현대아파트,성정현대 A,36.82442769,127.1369371
31,29,성정선경아파트,성정선경 A,36.8213033,127.1361433
31,30,구상골사거리,구 상 골 4,36.81704051,127.1351366
31,31,성정동 전자랜드,전자랜드,36.8142555,127.1343088
31,32,봉명 청솔아파트,봉명청솔 A,36.811046,127.1333588
31,33,계광중학교,계광중학교,36.80775156,127.1326363
31,34,천안여상입구, 여상입구,36.80469794,127.1321408
31,35,쌍용패션거리, 패션거리,36.80204793,127.1317057
31,36,쌍용동사거리,쌍용사거리,36.7998745,127.1270988
31,37,쌍용초등학교,쌍용초교,36.80061462,127.1229641
31,38,용암마을,용암마을,36.8009716,127.1208239
31,39,쌍용동맘마마트,맘마마트,36.798903,127.1181079
31,40,나사렛대학교,나사렛대,36.79546912,127.1176185
31,41,방아다리공원,방아다리,36.79311153,127.1168696
62,1,남부고가교,남부고가교,36.7829315,127.1432912
62,2,용곡세광아파트,용곡세광 A,36.78076965,127.1418377
62,3,용곡세광엔리치타워,세광엔리치,36.7789829,127.1405415
62,4,새샘중학교,새샘중학교,36.775884,127.1391877
62,5,현대까치아파트,현대까치 A,36.77266961,127.1378077
62,6,구룡2통,구 룡 2 통,36.7665616,127.1382016
62,7,구룡2통,구 룡 2 통,36.7663314,127.1383943
62,8,신방한라비발디후문,비발디후문,36.77018288,127.1342919
62,9,신방한라비발디아파트,한라비발디,36.77087186,127.1323612
62,10,"신방도서관, 푸르지오아파트",신방도서관,36.77314295,127.1319424
62,11,새마을금고,새마을금고,36.77485963,127.1339607
62,12,한성필하우스,한  성  필,36.77643962,127.1349274
62,13,하나리움,하나리움,36.7782243,127.131841
62,14,신흥방산마을,방산마을,36.7790242,127.1284561
62,15,신방체육관,신방체육관,36.78528195,127.1288483
62,16,신방한라동백아파트,한라동백 A,36.78760879,127.1289211
62,17,현대향촌아파트,현대향촌 A,36.78997758,127.1291328
62,18,성지새말아파트,성지새말 A,36.7921028,127.129131
62,19,쌍용동 이마트,이마트쌍용,36.79631298,127.1290624
62,20,쌍용패션거리, 패션거리,36.80244569,127.1319201
62,21,천안여상입구, 여상입구,36.80492959,127.1323538
62,22,천안고등학교, 천안고교,36.80708686,127.1355617
62,23,봉명1교,봉명1교,36.80669911,127.142002
62,24,동남구보건소,동남보건소,36.8083113,127.1505244
62,25,천안역,천  안  역,36.80911797,127.1488424
62,26,천안역 동부광장,천안역동부,36.8083388,127.147642
62,27,온양나드리,온양나드리,36.8033957,127.1459932
62,28,남산중앙시장,중앙시장,36.8005047,127.1487406
62,29,영성로,영  성  로,36.7984753,127.1508314
62,30,남부오거리,남부오거리,36.7982139,127.1517372
62,31,우성VIP 아파트,우성 VIP A,36.79842431,127.1562394
62,32,충무로사거리, 충무로 4,36.79862631,127.1606308
62,33,홈플러스, 홈플러스 ,36.79874294,127.1634124
62,34,신성미소지움아파트,미소지움 A,36.79226235,127.1645478
62,35,천안동중학교, 천안동중,36.78786298,127.1656891
62,36,천안삼거리공원,삼거리공원,36.7842081,127.1691222
62,37,삼룡동새마을회관,새마을회관,36.7804555,127.1735565
62,38,"천안의료원,고려신학대학원",천안의료원,36.7759539,127.1783259
62,1,"천안의료원,고려신학대학원",천안의료원,36.776238,127.1777027
62,2,삼룡동새마을회관,새마을회관,36.78093295,127.1733924
62,3,천안삼거리공원,삼거리공원,36.78402463,127.1697274
62,4,천안동중학교, 천안동중,36.78778703,127.1660115
62,5,신성미소지움아파트,미소지움 A,36.79281465,127.1648808
62,6,홈플러스, 홈플러스 ,36.79891657,127.1637981
62,7,충무로사거리,충무사거리,36.7987691,127.1601093
62,8,우성VIP 아파트,우성 VIP A,36.7985872,127.1564345
62,9,남산축협,남산축협,36.7992067,127.1521362
62,10,천안중앙시장,중앙시장,36.8004711,127.1492519
62,11,온양나드리,온양나드리,36.8032386,127.1462215
62,12,천안역 동부광장,천안역동부,36.8081632,127.1477157
62,13,천안역,천  안  역,36.80882941,127.1490063
62,14,동남구보건소,동남구보건,36.80731404,127.1515393
62,15,봉명1교,봉명1교,36.8068688,127.1419862
62,16,천고사거리,천고사거리,36.8070723,127.1392308
62,17,천안고등학교, 천안고교,36.80727629,127.1353874
62,18,천안여상입구, 여상입구,36.80469794,127.1321408
62,19,쌍용패션거리, 패션거리,36.80204793,127.1317057
62,20,쌍용동 이마트,이마트쌍용,36.79631584,127.1287697
62,21,성지새말아파트,성지새말 A,36.79230628,127.1288841
62,22,현대 향촌아파트,현대향촌 A,36.7897316,127.1286902
62,23,신방초원아파트후문,신방초원 A,36.7879761,127.1285709
62,24,신방체육관,신방체육관,36.7847888,127.128361
62,25,신흥방산마을, 방산마을 ,36.77855494,127.1292143
62,26,하나리움,하나리움,36.7780083,127.1319653
62,27,한성필하우스,한  성  필,36.77641833,127.1347242
62,28,새마을금고,새마을금고,36.77489893,127.1337895
62,29,"신방도서관, 푸르지오아파트",신방도서관,36.77286052,127.1313583
62,30,신방한라비발디아파트,한라비발디,36.77075938,127.1322853
62,31,신방한라비발디후문,비발디후문,36.7700406,127.1344315
62,32,구룡2통,구 룡 2 통,36.7665616,127.1382016
62,33,구룡2통,구 룡 2 통,36.7663314,127.1383943
62,34,현대까치아파트,현대까치 A,36.77263961,127.1380441
62,35,새샘중학교,새샘중학교,36.7757179,127.1394182
62,36,청당마을신도브래뉴아파트,청당마을A,36.7787137,127.1406806
62,37,청당마을신도브래뉴아파트후문,청당마을,36.78065351,127.1420478
62,38,남부고가교(천안국빈장례식장),국빈장례식,36.7832793,127.1435552
87,1,성성자이아파트후문,성성자이A,36.8437959,127.1243206
87,2,성성푸르지오3차A,성성푸르지오3차A,36.8413924,127.126811
87,3,성성푸르지오2차아파트,성성 2차,36.8414091,127.1321944
87,4,성성초등학교,성성초교,36.8414202,127.1372683
87,5,"부성2동행정복지센터,두정계룡아파트",부 성 2 동,36.83755463,127.1382058
87,6,펜타폴리스 2차,펜타폴리스,36.8334685,127.1405688
87,7,두정대우1차아파트,두정대우 A,36.83324168,127.1442197
87,8,두정역,두  정  역,36.83266484,127.1479053
87,9,두정역입구,두정역입구,36.83139281,127.1518104
87,10,이안아파트 코아루아파트,이안아파트,36.82884583,127.1522152
87,11,역말오거리,역말오거리,36.82691798,127.1527124
87,12,신부우방아파트,신부우방 A,36.82342295,127.1526374
87,13,신부청광아파트,신부청광 A,36.82162686,127.1521151
87,14,종합터미널,종합터미널,36.8187797,127.155972
87,15,신부경남아파트,신부경남 A,36.81552076,127.1581206
87,16,천안중학교,천안중학교,36.81130964,127.1582674
87,17,교보생명, 교보생명,36.80798399,127.1584761
87,18,천안제일고등학교,천안제일고,36.80639796,127.1552241
87,19,동남구보건소,동남보건소,36.8083113,127.1505244
87,20,천안역 동부광장,천안역동부,36.8083388,127.147642
87,21,온양나드리,온양나드리,36.8033957,127.1459932
87,22,남산중앙시장,중앙시장,36.8005047,127.1487406
87,23,영성로,영  성  로,36.7984753,127.1508314
87,24,남부오거리,남부오거리,36.7982139,127.1517372
87,25,우성VIP 아파트,우성 VIP A,36.79842431,127.1562394
87,26,삼룡교,삼  룡  교,36.7978992,127.1591872
87,27,구성초등학교, 구성초교,36.79359597,127.1603211
87,28,청수고등학교, 청수고교 ,36.79047961,127.1594857
87,29,산운마을, 산운마을 ,36.78909297,127.1586074
87,30,중흥S클래스, 중 흥 S ,36.7865721,127.1585101
87,31,청룡동행정복지센터,청룡동센터,36.78585295,127.1569741
87,32,대전지방법원천안지원,천안지원,36.7851947,127.1550777
87,33,한양수자인,한양수자인,36.78340964,127.1523757
87,34,청당초등학교입구,청당초교,36.781636,127.1530338
87,35,천안우리병원, 우리병원 ,36.78122795,127.1562941
87,36,청당벽산아파트,청당벽산 A,36.78110798,127.1593924
87,37,천안시종합사회복지관,사회복지관,36.7801616,127.1641542
87,1,천안시종합사회복지관,사회복지관,36.7801616,127.1641542
87,2,청삼교차로,청삼교차로,36.7818673,127.1632614
87,3,한양수자인,한양수자인,36.78349127,127.1525491
87,4,대전지방검찰청천안지청,천안지청,36.7845432,127.1536393
87,5,청룡동행정복지센터,청룡동센터,36.78572841,127.1570883
87,6,중흥S클래스, 중 흥 S ,36.78646312,127.1586448
87,7,산운마을, 산운마을 ,36.7892013,127.1587391
87,8,청수고등학교, 청수고교 ,36.78999133,127.1589591
87,9,구성초등학교, 구성초교,36.79378962,127.1603407
87,10,구성동중앙신협,구성동신협,36.7968004,127.1595407
87,11,우성VIP 아파트,우성 VIP A,36.7985872,127.1564345
87,12,남산축협,남산축협,36.7992067,127.1521362
87,13,천안중앙시장,중앙시장,36.8004711,127.1492519
87,14,온양나드리,온양나드리,36.8032386,127.1462215
87,15,천안역 동부광장,천안역동부,36.8081632,127.1477157
87,16,천안역,천  안  역,36.80882941,127.1490063
87,17,동남구보건소,동남구보건,36.80731404,127.1515393
87,18,천안제일고등학교,천안제일고,36.80617754,127.1542699
87,19,버들로,버  들  로,36.80621995,127.1564693
87,20,교보생명,교보생명,36.80735799,127.1587324
87,21,중앙고등학교,중앙고교,36.81141632,127.1584774
87,22,신부경남아파트,신부경남A,36.81559628,127.1583541
87,23,고속터미널,고속터미널,36.81895798,127.1545407
87,24,신부청광아파트,신부청광 A,36.82101139,127.1521933
87,25,동아태조아파트,동아태조 A,36.8227316,127.1526522
87,26,역말오거리,역말오거리,36.82615796,127.1530874
87,27,이안아파트 코아루아파트,이안아파트,36.82901129,127.1525124
87,28,두정역푸르지오,푸르지오 A,36.83230796,127.1508891
87,29,두정역,두  정  역,36.83304298,127.1473341
87,30,두정대우1차아파트,두정대우 A,36.83345631,127.1443291
87,31,두정대림아파트,두정대림 A,36.8336754,127.1407063
87,32,두정중학교,두정중학교,36.83547129,127.1383558
87,33,"부성2동행정복지센터,두정경남아파트",부 성 2 동,36.83763632,127.1382974
87,34,성성초등학교,성성초교,36.84178,127.135806
87,35,성성푸르지오1차아파트,성성1차A,36.8417574,127.1340546
87,36,성성3지구근린공원,근린공원,36.8416671,127.1310828
87,37,성성푸르지오3차A,성성푸르지오3차A,36.8416628,127.1268097
87,38,성성자이아파트후문,성성자이A,36.8440033,127.1243364
97,1,"신방도서관, 푸르지오아파트",신방도서관,36.77314295,127.1319424
97,2,새마을금고,새마을금고,36.77485963,127.1339607
97,3,한성필하우스,한  성  필,36.77643962,127.1349274
97,4,하나리움,하나리움,36.7782243,127.131841
97,5,신흥방산마을,방산마을,36.7790242,127.1284561
97,6,신방체육관,신방체육관,36.78528195,127.1288483
97,7,신방초원아파트,신방초원 A,36.78729211,127.1243111
97,8,현대향촌아파트,현대향촌 A,36.78997758,127.1291328
97,9,성지새말아파트,성지새말 A,36.7921028,127.129131
97,10,이화여성병원, 이화병원,36.79425133,127.1261474
97,11,쌍용역예일병원계룡아파트,쌍  용  역,36.79307799,127.1224607
97,12,쌍용고입구,쌍용고입구,36.79054961,127.1167541
97,13,월봉대우아파트,월봉대우 A,36.79516463,127.1147507
97,14,월봉벽산아파트,월봉벽산 A,36.79859296,127.1151341
97,15,월봉청솔아파트,월봉청솔 A,36.80130127,127.1162874
97,16,용암마을, 용암마을,36.80091465,127.1194491
97,17,쌍용한라동백아파트,한라동백A,36.80018299,127.1240358
97,18,쌍용동사거리,쌍용사거리,36.7993939,127.1276448
97,19,쌍용패션거리, 패션거리,36.80244569,127.1319201
97,20,천안여상입구, 여상입구,36.80492959,127.1323538
97,21,계광중학교,계광중학교,36.80808965,127.1329274
97,22,대우5차아파트,대우 5차 A,36.8110063,127.1336858
97,23,국민은행 성정점, 국민은행 ,36.81485298,127.1347941
97,24,구상골사거리,구 상 골 4,36.8169929,127.135371
97,25,성정선경아파트,성정선경 A,36.82130796,127.1363957
97,26,성정현대아파트,성정현대 A,36.8244927,127.1371386
97,27,여성회관, 여성회관,36.82724299,127.1375791
97,28,성정중학교,성정중학교,36.83070794,127.1379608
97,29,두정중학교,두정중학교,36.83547129,127.1383558
97,30,"부성2동행정복지센터,두정경남아파트",부 성 2 동,36.83763632,127.1382974
97,31,성성레이크타운2차푸르지오아파트,성성레이크타운2차푸르지오아파트,36.83930627,127.1333941
97,32,성성레이크타운3차푸르지오A,성성레이크타운3차푸르,36.8394081,127.1270404
97,33,번영로가구타운, 가구타운,36.84624629,127.1227507
97,34,2공단입구,2공단 입구,36.85160962,127.1262524
97,35,서북경찰서,서북경찰서,36.85780395,127.1361831
97,36,업성고교, 업성고교 ,36.8599179,127.1377531
97,1,업성고교, 업성고교 ,36.8600126,127.1377863
97,2,서북경찰서,서북경찰서,36.8568163,127.1365157
97,3,번영로공구상가, 공구상가 ,36.85480799,127.1318474
97,4,2공단입구,2공단 입구,36.8506213,127.1247657
97,5,번영로가구타운, 가구타운 ,36.84634299,127.1224057
97,6,이마트 서북점,이  마  트,36.8391046,127.1220241
97,7,두정대림2차아파트,대 림 2차A,36.83901966,127.1292641
97,8,천안시장애인종합복지관,종합복지관,36.83902158,127.1325808
97,9,"부성2동행정복지센터,두정계룡아파트",부 성 2 동,36.83755463,127.1382058
97,10,두정양돈농협,양돈농협,36.8335726,127.1380377
97,11,성정중학교,성정중학교,36.8299568,127.1377217
97,12,성정현대아파트,성정현대 A,36.82442769,127.1369371
97,13,성정선경아파트,성정선경 A,36.8213033,127.1361433
97,14,구상골사거리,구 상 골 4,36.81704051,127.1351366
97,15,성정동 전자랜드,전자랜드,36.8142555,127.1343088
97,16,봉명 청솔아파트,봉명청솔 A,36.811046,127.1333588
97,17,계광중학교,계광중학교,36.80775156,127.1326363
97,18,천안여상입구, 여상입구,36.80469794,127.1321408
97,19,쌍용패션거리, 패션거리,36.80204793,127.1317057
97,20,쌍용동사거리,쌍용사거리,36.7998745,127.1270988
97,21,쌍용초등학교,쌍용초교,36.80061462,127.1229641
97,22,용암마을, 용암마을,36.80105907,127.1200158
97,23,쌍용도서관,쌍용도서관,36.80043899,127.1151394
97,24,월봉벽산아파트,월봉벽산 A,36.79817587,127.1148467
97,25,월봉5차현대아파트,월봉현대 A,36.79577635,127.1146363
97,26,쌍용고입구,쌍용고입구,36.79023545,127.1169972
97,27,삼일원앙아파트,삼일원앙 A,36.79007296,127.1198207
97,28,쌍용역해누리아이파크,쌍  용  역,36.79305796,127.1234207
97,29,쌍용고가교,쌍용고가교,36.79409963,127.1263374
97,30,성지새말아파트,성지새말 A,36.79230628,127.1288841
97,31,현대 향촌아파트,현대향촌 A,36.7897316,127.1286902
97,32,신방초원아파트후문,신방초원 A,36.7879761,127.1285709
97,33,신방체육관,신방체육관,36.7847888,127.128361
97,34,신흥방산마을, 방산마을 ,36.77855494,127.1292143
97,35,하나리움,하나리움,36.7780083,127.1319653
97,36,한성필하우스,한  성  필,36.77641833,127.1347242
97,37,새마을금고,새마을금고,36.77489893,127.1337895
97,38,"신방도서관, 푸르지오아파트",신방도서관,36.77286052,127.1313583
100,1,신부경남아파트,신부경남A,36.8147815,127.1581179
100,2,천안중학교,천안중학교,36.81130964,127.1582674
100,3,교보생명, 교보생명,36.80798399,127.1584761
100,4,교보사거리,교보사거리,36.80552772,127.1586705
100,5,원성극동아파트,원성극동 A,36.80285964,127.1589074
100,6,천안여중입구,천안여중앞,36.80049222,127.1590016
100,7,우성VIP 아파트,우성 VIP A,36.7985872,127.1564345
100,8,농협원성점,농협원성점,36.79967502,127.1535368
100,9,청과시장,청과시장,36.80328294,127.1528607
100,10,버들육거리,버들육거리,36.8054539,127.1524533
100,11,동남구보건소,동남보건소,36.8083113,127.1505244
100,12,천안역,천  안  역,36.80911797,127.1488424
100,13,삼도상가, 삼도상가,36.8116185,127.148923
100,14,복자여자중고등학교,복자여중고,36.815312,127.1502101
100,15,방죽안오거리,방 죽 안 5,36.8175776,127.1514936
100,16,신부청광아파트,신부청광 A,36.82101139,127.1521933
100,17,동아태조아파트,동아태조 A,36.8227316,127.1526522
100,18,역말오거리,역말오거리,36.82615796,127.1530874
100,19,이안아파트 코아루아파트,이안아파트,36.82901129,127.1525124
100,20,두정역입구,두정역입구,36.83254631,127.1519224
100,21,두정역마을,두정역마을,36.8358068,127.1517227
100,22,부성1동행정복지센터,부 성 1 동,36.84380965,127.1541108
100,23,공주대공과대학,공주대공대,36.8511805,127.155496
100,24,천안상업고등학교(e편한세상천안부성아파트),천안상고,36.85753461,127.1530941
100,25,"메가도매센터, 농수산물도매시장",농수산시장,36.86175799,127.1512024
100,26,신당동,신  당  동,36.86462295,127.1501541
100,27,직산역입구,직산역입구,36.87085795,127.1482857
100,28,직산사거리,직산사거리,36.877409,127.146589
100,29,직산농협산지유통센터,직산농협센터,36.8830271,127.144754
100,30,거리막,거  리  막,36.88611795,127.1427591
100,31,직산부영아파트,직산부영 A,36.89320774,127.1376068
100,32,성환E-편한세상,E 편한세상,36.90177963,127.1313224
100,33,동성중학교,동성중학교,36.90669627,127.1285107
100,34,매주리혜성아파트,매주혜성 A,36.90849844,127.1290197
100,35,삼풍아파트,삼풍아파트,36.91246987,127.1309113
100,36,성환리(성환터미널),성환터미널,36.9167153,127.1325999
100,37,성환4리,성 환 4 리,36.920839,127.133226
100,38,성환10리,성 환 10리,36.92068658,127.1288043
100,39,성신초등학교, 성신초교,36.91765545,127.1278602
100,40,성환역,성  환  역,36.91571532,127.1279794
100,41,골드아파트,골드아파트,36.91236211,127.1282185
100,42,중앙아파트,중앙아파트,36.91143577,127.1309953
100,43,천안배원예농협,천안배농협,36.9115648,127.1335866
100,44,성환문화회관,문화회관,36.91172292,127.1367313
100,45,남서울대학교, 남서울대,36.91168497,127.1428309
100,46,남서울대학교 주차장, 남서울대,36.9105701,127.1426169
100,1,남서울대학교 주차장, 남서울대,36.9105701,127.1426169
100,2,남서울대학교, 남서울대,36.91186903,127.1420998
100,3,성환문화회관, 문화회관 ,36.91185463,127.1366524
100,4,천안배원예농협,천안배농협,36.9117363,127.1336756
100,5,삼풍아파트,삼풍아파트,36.91157628,127.1309941
100,6,골드아파트,골드아파트,36.91327465,127.1283674
100,7,성환역,성  환  역,36.91556296,127.1281707
100,8,성신초등학교,성신초교,36.91718145,127.1280682
100,9,성환10리,성 환 10리,36.92048793,127.1289997
100,10,성환4리,성 환 4 리,36.92068829,127.1338026
100,11,성환터미널,성환터미널,36.91729105,127.1327387
100,12,삼풍아파트,삼풍아파트,36.91229961,127.1305841
100,13,매주1리,매 주 1 리,36.90985781,127.1291868
100,14,동성중학교,동성중학교,36.90657911,127.1283551
100,15,성환e편한세상,이편한세상,36.90125455,127.1315899
100,16,직산부영아파트,직산부영 A,36.89329797,127.1371657
100,17,삼은6리,삼 은 6 리,36.88494247,127.1431835
100,18,직산사거리,직산사거리,36.87592133,127.1465491
100,19,직산역입구,직산역입구,36.87152298,127.1478441
100,20,신당동,신  당  동,36.8645698,127.1499318
100,21,농수산물도매시장,농수산시장,36.86149465,127.1509508
100,22,천안상업고등학교(e편한세상천안부성아파트),천안상고,36.856378,127.1533774
100,23,공주대공과대학,공주대공대,36.84916294,127.1552191
100,24,부성1동행정복지센터,부 성 1 동,36.84286627,127.1528757
100,25,두정역마을,두정역마을,36.8370013,127.1512957
100,26,두정역 푸르지오, 푸르지오 ,36.83357217,127.151547
100,27,두정역입구,두정역입구,36.83139281,127.1518104
100,28,이안아파트 코아루아파트,이안아파트,36.82884583,127.1522152
100,29,역말오거리,역말오거리,36.82691798,127.1527124
100,30,신부우방아파트,신부우방 A,36.82342295,127.1526374
100,31,신부청광아파트,신부청광 A,36.82162686,127.1521151
100,32,방죽안오거리,방 죽 안 5,36.817435,127.1511525
100,33,복자여자중고등학교,복자여중고,36.815121,127.1499161
100,34,삼도상가, 삼도상가,36.8120581,127.1488145
100,35,천안역,천  안  역,36.80882941,127.1490063
100,36,동남구보건소,동남구보건,36.80731404,127.1515393
100,37,버들육거리,버들육거리,36.8055523,127.1522197
100,38,청과시장, 청과시장,36.80334529,127.1526817
100,39,농협원성점,농협원성점,36.79952316,127.1533738
100,40,우성VIP 아파트,우성 VIP A,36.79842431,127.1562394
100,41,천안여중입구,천안여중,36.7999936,127.1593035
100,42,원성극동아파트,원성극동 A,36.80257013,127.1590813
100,43,교보사거리,교보사거리,36.80472992,127.1589439
